id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
292,nytimes.com,fake,https://nytimes.com/article/291,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.590206,2026-04-14T16:00:35.590207,2026-04-14T16:00:35.590208,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
293,cnn.com,fake,https://cnn.com/article/292,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.590236,2026-04-14T16:00:35.590237,2026-04-14T16:00:35.590237,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
294,foxnews.com,fake,https://foxnews.com/article/293,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.590265,2026-04-14T16:00:35.590265,2026-04-14T16:00:35.590266,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
295,express.co.uk,reliable,https://express.co.uk/article/294,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.590299,2026-04-14T16:00:35.590300,2026-04-14T16:00:35.590301,Peer-reviewed study from Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,express.co.uk
296,express.co.uk,conspiracy,https://express.co.uk/article/295,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.590333,2026-04-14T16:00:35.590333,2026-04-14T16:00:35.590334,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
297,snopes.com,political,https://snopes.com/article/296,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.590366,2026-04-14T16:00:35.590367,2026-04-14T16:00:35.590367,Update about recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,snopes.com
298,nytimes.com,fake,https://nytimes.com/article/297,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.590394,2026-04-14T16:00:35.590395,2026-04-14T16:00:35.590396,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
299,infowars.com,political,https://infowars.com/article/298,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.590428,2026-04-14T16:00:35.590429,2026-04-14T16:00:35.590430,Coverage of ongoing situation,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,infowars.com
300,nytimes.com,reliable,https://nytimes.com/article/299,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.590463,2026-04-14T16:00:35.590464,2026-04-14T16:00:35.590464,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,nytimes.com
301,express.co.uk,rumor,https://express.co.uk/article/300,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.590498,2026-04-14T16:00:35.590499,2026-04-14T16:00:35.590499,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
302,infowars.com,unreliable,https://infowars.com/article/301,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.590533,2026-04-14T16:00:35.590534,2026-04-14T16:00:35.590534,Update about current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,infowars.com
303,barenakedislam.com,bias,https://barenakedislam.com/article/302,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.590567,2026-04-14T16:00:35.590568,2026-04-14T16:00:35.590569,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,barenakedislam.com
304,cnn.com,bias,https://cnn.com/article/303,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.590601,2026-04-14T16:00:35.590602,2026-04-14T16:00:35.590602,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,cnn.com
305,express.co.uk,fake,https://express.co.uk/article/304,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.590630,2026-04-14T16:00:35.590631,2026-04-14T16:00:35.590631,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
306,barenakedislam.com,reliable,https://barenakedislam.com/article/305,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.590663,2026-04-14T16:00:35.590664,2026-04-14T16:00:35.590665,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,barenakedislam.com
307,foxnews.com,conspiracy,https://foxnews.com/article/306,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.590697,2026-04-14T16:00:35.590698,2026-04-14T16:00:35.590698,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
308,nytimes.com,rumor,https://nytimes.com/article/307,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.590732,2026-04-14T16:00:35.590733,2026-04-14T16:00:35.590734,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,nytimes.com
309,bbc.com,unreliable,https://bbc.com/article/308,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.590766,2026-04-14T16:00:35.590767,2026-04-14T16:00:35.590767,Coverage of current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,bbc.com
310,cnn.com,unreliable,https://cnn.com/article/309,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.590808,2026-04-14T16:00:35.590809,2026-04-14T16:00:35.590809,Coverage of current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
311,barenakedislam.com,fake,https://barenakedislam.com/article/310,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.590836,2026-04-14T16:00:35.590837,2026-04-14T16:00:35.590838,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
312,nytimes.com,clickbait,https://nytimes.com/article/311,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.590870,2026-04-14T16:00:35.590871,2026-04-14T16:00:35.590871,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,nytimes.com
313,infowars.com,rumor,https://infowars.com/article/312,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.590905,2026-04-14T16:00:35.590906,2026-04-14T16:00:35.590907,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
314,bbc.com,fake,https://bbc.com/article/313,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.590934,2026-04-14T16:00:35.590935,2026-04-14T16:00:35.590936,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
315,breitbart.com,satire,https://breitbart.com/article/314,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.590968,2026-04-14T16:00:35.590969,2026-04-14T16:00:35.590970,Coverage of current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
316,barenakedislam.com,conspiracy,https://barenakedislam.com/article/315,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.591002,2026-04-14T16:00:35.591003,2026-04-14T16:00:35.591003,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,barenakedislam.com
317,bbc.com,bias,https://bbc.com/article/316,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.591035,2026-04-14T16:00:35.591036,2026-04-14T16:00:35.591037,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
318,infowars.com,rumor,https://infowars.com/article/317,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591069,2026-04-14T16:00:35.591069,2026-04-14T16:00:35.591070,Coverage of current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
319,nytimes.com,hate,https://nytimes.com/article/318,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591102,2026-04-14T16:00:35.591103,2026-04-14T16:00:35.591104,News report on recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,nytimes.com
320,bbc.com,conspiracy,https://bbc.com/article/319,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.591136,2026-04-14T16:00:35.591138,2026-04-14T16:00:35.591138,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,bbc.com
321,express.co.uk,unreliable,https://express.co.uk/article/320,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591171,2026-04-14T16:00:35.591171,2026-04-14T16:00:35.591172,Update about current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
322,breitbart.com,bias,https://breitbart.com/article/321,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.591204,2026-04-14T16:00:35.591205,2026-04-14T16:00:35.591206,Study shows clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,breitbart.com
323,bbc.com,fake,https://bbc.com/article/322,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.591233,2026-04-14T16:00:35.591234,2026-04-14T16:00:35.591235,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
324,infowars.com,clickbait,https://infowars.com/article/323,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591267,2026-04-14T16:00:35.591268,2026-04-14T16:00:35.591268,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
325,cnn.com,satire,https://cnn.com/article/324,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591307,2026-04-14T16:00:35.591308,2026-04-14T16:00:35.591309,Coverage of ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
326,express.co.uk,bias,https://express.co.uk/article/325,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.591344,2026-04-14T16:00:35.591345,2026-04-14T16:00:35.591346,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
327,breitbart.com,satire,https://breitbart.com/article/326,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.591380,2026-04-14T16:00:35.591381,2026-04-14T16:00:35.591381,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
328,express.co.uk,conspiracy,https://express.co.uk/article/327,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.591414,2026-04-14T16:00:35.591415,2026-04-14T16:00:35.591415,Hidden truth about government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
329,cnn.com,fake,https://cnn.com/article/328,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.591443,2026-04-14T16:00:35.591443,2026-04-14T16:00:35.591444,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
330,snopes.com,political,https://snopes.com/article/329,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591476,2026-04-14T16:00:35.591477,2026-04-14T16:00:35.591478,Coverage of current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,snopes.com
331,express.co.uk,rumor,https://express.co.uk/article/330,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.591512,2026-04-14T16:00:35.591513,2026-04-14T16:00:35.591513,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
332,barenakedislam.com,conspiracy,https://barenakedislam.com/article/331,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.591546,2026-04-14T16:00:35.591547,2026-04-14T16:00:35.591547,Secret documents reveal major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,barenakedislam.com
333,bbc.com,rumor,https://bbc.com/article/332,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.591582,2026-04-14T16:00:35.591583,2026-04-14T16:00:35.591584,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
334,infowars.com,fake,https://infowars.com/article/333,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.591611,2026-04-14T16:00:35.591612,2026-04-14T16:00:35.591613,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
335,theguardian.com,clickbait,https://theguardian.com/article/334,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591645,2026-04-14T16:00:35.591646,2026-04-14T16:00:35.591647,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
336,nytimes.com,bias,https://nytimes.com/article/335,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.591679,2026-04-14T16:00:35.591680,2026-04-14T16:00:35.591680,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,nytimes.com
337,breitbart.com,fake,https://breitbart.com/article/336,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.591707,2026-04-14T16:00:35.591708,2026-04-14T16:00:35.591708,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
338,theguardian.com,rumor,https://theguardian.com/article/337,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591741,2026-04-14T16:00:35.591742,2026-04-14T16:00:35.591742,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,theguardian.com
339,bbc.com,hate,https://bbc.com/article/338,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591775,2026-04-14T16:00:35.591776,2026-04-14T16:00:35.591777,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
340,breitbart.com,conspiracy,https://breitbart.com/article/339,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.591810,2026-04-14T16:00:35.591811,2026-04-14T16:00:35.591811,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
341,nytimes.com,reliable,https://nytimes.com/article/340,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.591843,2026-04-14T16:00:35.591844,2026-04-14T16:00:35.591845,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,nytimes.com
342,express.co.uk,conspiracy,https://express.co.uk/article/341,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.591877,2026-04-14T16:00:35.591878,2026-04-14T16:00:35.591878,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
343,cnn.com,reliable,https://cnn.com/article/342,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.591926,2026-04-14T16:00:35.591927,2026-04-14T16:00:35.591928,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,cnn.com
344,snopes.com,clickbait,https://snopes.com/article/343,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591962,2026-04-14T16:00:35.591963,2026-04-14T16:00:35.591963,Update about recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
345,infowars.com,rumor,https://infowars.com/article/344,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.591996,2026-04-14T16:00:35.591997,2026-04-14T16:00:35.591998,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
346,theguardian.com,reliable,https://theguardian.com/article/345,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.592031,2026-04-14T16:00:35.592032,2026-04-14T16:00:35.592032,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
347,bbc.com,reliable,https://bbc.com/article/346,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.592065,2026-04-14T16:00:35.592065,2026-04-14T16:00:35.592066,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
348,infowars.com,rumor,https://infowars.com/article/347,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592099,2026-04-14T16:00:35.592100,2026-04-14T16:00:35.592100,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
349,cnn.com,bias,https://cnn.com/article/348,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.592132,2026-04-14T16:00:35.592133,2026-04-14T16:00:35.592134,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,cnn.com
350,bbc.com,reliable,https://bbc.com/article/349,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.592166,2026-04-14T16:00:35.592167,2026-04-14T16:00:35.592168,Peer-reviewed study from Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
351,nytimes.com,fake,https://nytimes.com/article/350,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.592195,2026-04-14T16:00:35.592196,2026-04-14T16:00:35.592197,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
352,infowars.com,political,https://infowars.com/article/351,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.592230,2026-04-14T16:00:35.592231,2026-04-14T16:00:35.592232,Coverage of recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,infowars.com
353,barenakedislam.com,conspiracy,https://barenakedislam.com/article/352,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.592265,2026-04-14T16:00:35.592266,2026-04-14T16:00:35.592267,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,barenakedislam.com
354,bbc.com,clickbait,https://bbc.com/article/353,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.592301,2026-04-14T16:00:35.592302,2026-04-14T16:00:35.592302,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
355,foxnews.com,conspiracy,https://foxnews.com/article/354,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.592335,2026-04-14T16:00:35.592335,2026-04-14T16:00:35.592336,Secret documents reveal corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
356,express.co.uk,conspiracy,https://express.co.uk/article/355,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.592368,2026-04-14T16:00:35.592369,2026-04-14T16:00:35.592370,Secret documents reveal corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
357,nytimes.com,political,https://nytimes.com/article/356,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592401,2026-04-14T16:00:35.592402,2026-04-14T16:00:35.592403,News report on current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,nytimes.com
358,breitbart.com,reliable,https://breitbart.com/article/357,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.592436,2026-04-14T16:00:35.592437,2026-04-14T16:00:35.592438,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,breitbart.com
359,express.co.uk,hate,https://express.co.uk/article/358,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.592470,2026-04-14T16:00:35.592471,2026-04-14T16:00:35.592472,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,express.co.uk
360,infowars.com,clickbait,https://infowars.com/article/359,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.592503,2026-04-14T16:00:35.592504,2026-04-14T16:00:35.592505,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
361,express.co.uk,clickbait,https://express.co.uk/article/360,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592537,2026-04-14T16:00:35.592538,2026-04-14T16:00:35.592539,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,express.co.uk
362,nytimes.com,unreliable,https://nytimes.com/article/361,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592571,2026-04-14T16:00:35.592572,2026-04-14T16:00:35.592572,Update about current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,nytimes.com
363,foxnews.com,fake,https://foxnews.com/article/362,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.592602,2026-04-14T16:00:35.592603,2026-04-14T16:00:35.592603,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
364,cnn.com,bias,https://cnn.com/article/363,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.592637,2026-04-14T16:00:35.592637,2026-04-14T16:00:35.592638,Study shows clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,cnn.com
365,cnn.com,clickbait,https://cnn.com/article/364,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592671,2026-04-14T16:00:35.592672,2026-04-14T16:00:35.592673,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,cnn.com
366,barenakedislam.com,satire,https://barenakedislam.com/article/365,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.592705,2026-04-14T16:00:35.592706,2026-04-14T16:00:35.592706,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,barenakedislam.com
367,foxnews.com,clickbait,https://foxnews.com/article/366,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.592739,2026-04-14T16:00:35.592739,2026-04-14T16:00:35.592740,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,foxnews.com
368,foxnews.com,unreliable,https://foxnews.com/article/367,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592772,2026-04-14T16:00:35.592773,2026-04-14T16:00:35.592773,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,foxnews.com
369,bbc.com,bias,https://bbc.com/article/368,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.592805,2026-04-14T16:00:35.592806,2026-04-14T16:00:35.592807,Analysis reveals clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
370,theguardian.com,hate,https://theguardian.com/article/369,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.592839,2026-04-14T16:00:35.592840,2026-04-14T16:00:35.592841,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
371,infowars.com,rumor,https://infowars.com/article/370,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.592874,2026-04-14T16:00:35.592875,2026-04-14T16:00:35.592875,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
372,barenakedislam.com,conspiracy,https://barenakedislam.com/article/371,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.592907,2026-04-14T16:00:35.592908,2026-04-14T16:00:35.592909,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,barenakedislam.com
373,bbc.com,hate,https://bbc.com/article/372,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.592942,2026-04-14T16:00:35.592943,2026-04-14T16:00:35.592944,News report on current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
374,nytimes.com,clickbait,https://nytimes.com/article/373,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.592976,2026-04-14T16:00:35.592977,2026-04-14T16:00:35.592977,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,nytimes.com
375,infowars.com,hate,https://infowars.com/article/374,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.593009,2026-04-14T16:00:35.593010,2026-04-14T16:00:35.593011,News report on current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
376,breitbart.com,clickbait,https://breitbart.com/article/375,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.593051,2026-04-14T16:00:35.593052,2026-04-14T16:00:35.593053,Coverage of current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,breitbart.com
377,nytimes.com,rumor,https://nytimes.com/article/376,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.593091,2026-04-14T16:00:35.593092,2026-04-14T16:00:35.593093,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,nytimes.com
378,bbc.com,hate,https://bbc.com/article/377,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.593126,2026-04-14T16:00:35.593127,2026-04-14T16:00:35.593128,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
379,cnn.com,political,https://cnn.com/article/378,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.593161,2026-04-14T16:00:35.593162,2026-04-14T16:00:35.593162,News report on current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,cnn.com
